sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max,C,C_T,qwen2.5:72b_sa-conceptnet_0_generated_,qwen2.5:72b_sa-conceptnet_1_generated_,qwen2.5:72b_sa-conceptnet_2_generated_,qwen2.5:72b_sa-conceptnet_0_generated,qwen2.5:72b_sa-conceptnet_0_property,qwen2.5:72b_sa-conceptnet_0_combination_relevance,qwen2.5:72b_sa-conceptnet_0_root_relevance,qwen2.5:72b_sa-conceptnet_0_modifier_relevance,qwen2.5:72b_sa-conceptnet_0_indiv_max,qwen2.5:72b_sa-conceptnet_0_emergence,qwen2.5:72b_sa-conceptnet_1_generated,qwen2.5:72b_sa-conceptnet_1_property,qwen2.5:72b_sa-conceptnet_1_combination_relevance,qwen2.5:72b_sa-conceptnet_1_root_relevance,qwen2.5:72b_sa-conceptnet_1_modifier_relevance,qwen2.5:72b_sa-conceptnet_1_indiv_max,qwen2.5:72b_sa-conceptnet_1_emergence,qwen2.5:72b_sa-conceptnet_2_generated,qwen2.5:72b_sa-conceptnet_2_property,qwen2.5:72b_sa-conceptnet_2_combination_relevance,qwen2.5:72b_sa-conceptnet_2_root_relevance,qwen2.5:72b_sa-conceptnet_2_modifier_relevance,qwen2.5:72b_sa-conceptnet_2_indiv_max,qwen2.5:72b_sa-conceptnet_2_emergence
"We saw, said Fuller afterwards, there was a gold mine in India, but it was as deep as the centre of the earth.",the centre of the earth,centre,earth,hot,emergent,"(emergent, emergent, component)","(5, 5, 5)","(2, 1, 1)","(3, 1, 3)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"{0: ['centre', 'earth'], 1: ['centre', 'earth'], 2: ['centre', 'earth'], 3: ['centre', 'earth'], 4: ['centre', 'earth'], 5: ['centre', 'earth']}","['centre', 'earth']","['{""property"": ""inaccessible""}']","['{""property"": ""inaccessible""}']","['{""property"": ""inaccessible""}']",{'property': 'inaccessible'},inaccessible,1.0,0.1111111111111111,0.0,0.1111111111111111,0.8888888888888888,{'property': 'inaccessible'},inaccessible,1.0,0.1111111111111111,0.0,0.1111111111111111,0.8888888888888888,{'property': 'inaccessible'},inaccessible,1.0,0.1111111111111111,0.0,0.1111111111111111,0.8888888888888888
"I find the vocabulary raw like a flow of consciousness, something that you write from heart without polishing it with sweet words.",a flow of consciousness,flow,consciousness,unfiltered,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(3, 3, 4)","(4, 3, 3)",0.3333333333333332,0.8888888888888888,0.5555555555555556,0.3333333333333333,False,0.5555555555555556,"{0: ['flow', 'consciousness'], 1: ['consciousness', 'flow'], 2: ['consciousness', 'flow'], 3: ['consciousness', 'flow'], 4: ['consciousness', 'flow'], 5: ['consciousness', 'flow']}","['consciousness', 'flow']","['{""property"": ""stream_of_thought""}']","['{""property"": ""stream_of_thought""}']","['{""property"": ""stream_of_thought""}']",{'property': 'stream_of_thought'},stream_of_thought,1.0,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.11111111111111116,{'property': 'stream_of_thought'},stream_of_thought,1.0,0.7777777777777778,1.0,1.0,0.0,{'property': 'stream_of_thought'},stream_of_thought,1.0,0.7777777777777778,1.0,1.0,0.0
gthealthy patriotism somehow healthy patriotism sounds always like healthy cancer.,healthy cancer,cancer,healthy,contradictory,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 3)","(3, 3, 4)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"{0: ['cancer', 'healthy'], 1: ['healthy', 'cancer'], 2: ['healthy', 'cancer'], 3: ['healthy', 'cancer'], 4: ['healthy', 'cancer'], 5: ['healthy', 'cancer']}","['healthy', 'cancer']","['{""property"": ""paradoxical""}']","['{""property"": ""contradictory""}']","['{""property"": ""paradoxical""}']",{'property': 'paradoxical'},paradoxical,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,{'property': 'contradictory'},contradictory,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,{'property': 'paradoxical'},paradoxical,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667
I bet that even when she removes them every night before she goes to bed she probably looks as plain as burnt toast.,burnt toast,toast,burn,bitter,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(2, 1, 2)","(5, 1, 4)",0.7777777777777777,0.8888888888888888,0.1111111111111111,0.0,False,0.1111111111111111,"{0: ['toast', 'burn'], 1: ['burn', 'toast'], 2: ['burn', 'toast'], 3: ['burn', 'toast'], 4: ['burn', 'toast'], 5: ['burn', 'toast']}","['burn', 'toast']","['{""property"": ""bitter""}']","['{""property"": ""bitter""}']","['{""property"": ""bitter""}']",{'property': 'bitter'},bitter,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556,{'property': 'bitter'},bitter,0.8888888888888888,0.2222222222222222,0.0,0.2222222222222222,0.6666666666666666,{'property': 'bitter'},bitter,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777777
"And he thumps the ground just like a horse stamping, said Rose.",a horse stamping,horse,stamp,loud,emergent,"(emergent, emergent, component)","(5, 5, 5)","(2, 2, 2)","(4, 4, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.0,False,0.3333333333333333,"{0: ['horse', 'stamp'], 1: ['horse', 'stamp'], 2: ['horse', 'stamp'], 3: ['horse', 'stamp'], 4: ['horse', 'stamp'], 5: ['horse', 'stamp']}","['horse', 'stamp']","['{""property"": ""impatience""}']","['{""property"": ""agitated""}']","['{""property"": ""agitated""}']",{'property': 'impatience'},impatience,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'agitated'},agitated,0.7777777777777778,0.3333333333333333,0.0,0.3333333333333333,0.4444444444444445,{'property': 'agitated'},agitated,0.7777777777777778,0.3333333333333333,0.0,0.3333333333333333,0.4444444444444445
It's sort of like a knife in the back.,a knife in the back,knife,back,betray,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 3)","(4, 5, 4)",0.5555555555555556,0.8888888888888888,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"{0: ['knife', 'back'], 1: ['cut', 'knife'], 2: ['cut', 'knife'], 3: ['cut', 'knife'], 4: ['cut', 'knife'], 5: ['cut', 'knife']}","['cut', 'knife']","['{""property"": ""betrayal""}']","['{""property"": ""betrayal""}']","['{""property"": ""betrayal""}']",{'property': 'betrayal'},betrayal,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'betrayal'},betrayal,0.8888888888888888,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'betrayal'},betrayal,0.8888888888888888,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5555555555555556
You'll wind up flopping your hand back and forth like a fish on land.,a fish on land,fish,land,awkward,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 2)","(3, 4, 3)",0.6666666666666666,0.8888888888888888,0.2222222222222222,0.0,False,0.2222222222222222,"{0: ['fish', 'land'], 1: ['land', 'animal'], 2: ['land', 'animal'], 3: ['land', 'animal'], 4: ['land', 'animal'], 5: ['land', 'animal']}","['land', 'animal']","['{""property"": ""stranded""}']","['{""property"": ""stranded""}']","['{""property"": ""stranded""}']",{'property': 'stranded'},stranded,0.8888888888888888,0.2222222222222222,0.0,0.2222222222222222,0.6666666666666666,{'property': 'stranded'},stranded,1.0,0.0,0.0,0.0,1.0,{'property': 'stranded'},stranded,1.0,0.1111111111111111,0.0,0.1111111111111111,0.8888888888888888
"The barrier was raised, and by it perfect mountains had drifted and clouds of snow were whirling round like witches on broomsticks.",witches on broomsticks,witch,broomstick,flying,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 3, 4)","(4, 5, 3)",0.2222222222222222,0.8888888888888888,0.6666666666666666,0.1111111111111111,False,0.6666666666666666,"{0: ['witch', 'broomstick'], 1: ['broomstick', 'witch'], 2: ['witch', 'broomstick'], 3: ['broomstick', 'witch'], 4: ['witch', 'broomstick'], 5: ['broomstick', 'witch']}","['broomstick', 'witch']","['{""property"": ""flying""} \n\nReasoning process: The emergent property of ""flying"" does not belong to either ""witches"" or ""broomsticks"" individually. Witches, while often depicted in folklore and fiction as capable of flying, do not inherently possess the ability to fly on their own. Broomsticks are simply household items used for cleaning and have no inherent capability of flight. However, when witches are combined with broomsticks in popular culture, they are frequently portrayed as riding them through the air, creating the emergent property of ""flying.""']","['{""property"": ""flying""} \n\nReasoning process:\n1. The combination is ""witches on broomsticks.""\n2. Relevant concepts provided are [\'broomstick\', \'witch\'].\n3. Individually, a ""broomstick"" is just an object used for sweeping, and a ""witch"" is a character often associated with magic and spells.\n4. When combined, the concept of ""witches on broomsticks"" introduces the idea of witches riding broomsticks, which is a common representation in folklore and popular culture.\n5. The emergent property here is ""flying,"" as it is a characteristic that arises when witches are depicted riding on broomsticks. This property does not apply to either ""broomstick"" or ""witch"" alone but emerges from their combination.']","['{""property"": ""flying""}']",{'property': 'flying'},flying,0.7777777777777778,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.11111111111111116,{'property': 'flying'},flying,0.7777777777777778,0.3333333333333333,0.0,0.3333333333333333,0.4444444444444445,{'property': 'flying'},flying,0.7777777777777778,0.3333333333333333,0.0,0.3333333333333333,0.4444444444444445
I was going to say it looks exactly like a dribble castle.,a dribble castle,castle,dribble,fragile,emergent,"(emergent, emergent, emergent)","(2, 5, 5)","(4, 4, 2)","(1, 1, 4)",0.8888888888888888,1.0,0.1111111111111111,0.0,False,0.1111111111111111,"{0: ['castle', 'dribble'], 1: ['castle'], 2: ['castle'], 3: ['castle'], 4: ['castle'], 5: ['castle']}",['castle'],"['{""property"": ""ephemeral""} \n\nReasoning process:\n1. **Identify Individual Properties**:\n   - **Dribble**: The act of letting something fall in small drops or quantities, often associated with liquids.\n   - **Castle**: A large building, typically a fortified structure used for defense and residence.\n\n2. **Analyze the Combination**:\n   - When combining ""dribble"" and ""castle,"" we are imagining a structure that is created by allowing some material (likely sand) to fall in small amounts, forming a temporary or fragile structure.\n   \n3. **Consider Relevant Concepts**:\n   - The only provided concept is ""castle,"" which describes the general form of the structure but does not capture the unique property of being made through dribbling.\n\n4. **Identify Emergent Property**:\n   - **Ephemeral**: This property refers to something that lasts for a very short time or is transitory. A ""dribble castle"" is inherently temporary and fragile, as it can be easily washed away or destroyed by external forces.\n   - Neither ""dribble"" nor ""castle"" alone possesses the property of being ephemeral. However, when combined, the structure created through dribbling sand to form a castle is characterized by its fleeting nature.\n\nTherefore, the emergent property of ""dribble castle"" is ""ephemeral.""']","['{""property"": ""ephemeral""}']","['{""property"": ""ephemeral""} \n\nReasoning:\n- The concept ""dribble"" refers to a small flow or a trickle, often of liquid. It can also refer to the action of dribbling in sports.\n- The concept ""castle"" typically refers to a large, fortified building or group of buildings, usually from medieval times.\n- When combined, ""dribble castle"" suggests something that is constructed with a material that can be easily shaped and then quickly loses its form. This combination does not have the solid, permanent nature of a typical ""castle,"" but instead has a fleeting, temporary quality.\n- The emergent property ""ephemeral"" captures this idea of something that is short-lived or transitory, which is a characteristic of the combination but not of either ""dribble"" or ""castle"" individually.']",{'property': 'ephemeral'},ephemeral,1.0,0.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,{'property': 'ephemeral'},ephemeral,1.0,0.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,{'property': 'ephemeral'},ephemeral,1.0,0.0,0.5555555555555556,0.5555555555555556,0.4444444444444444
"A man still maintaining a visible egoism in a period of dominant altruism, would feel as uncomfortable as a man with a tail.",a man with a tail,man,tail,unnatural,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 1, 2)","(1, 5, 2)",0.7777777777777777,0.8888888888888888,0.1111111111111111,0.0,False,0.1111111111111111,"{0: ['man', 'tail'], 1: ['man', 'tail'], 2: ['man', 'tail'], 3: ['man', 'tail'], 4: ['man', 'tail'], 5: ['man', 'tail']}","['man', 'tail']","['{""property"": ""mythical""} \n\nReasoning process:\n- The concept of a ""man"" refers to a human being, and the concept of a ""tail"" is an appendage typically found on animals.\n- Individually, neither ""man"" nor ""tail"" possess the emergent property we are looking for. A man does not inherently have a tail, and a tail is not exclusively associated with humans.\n- When combined into ""a man with a tail,"" this creates an image of something that is not naturally occurring in the real world but exists in mythology or folklore, such as a merman, centaur, or other mythological creatures.\n- The emergent property ""mythical"" describes the combination as a whole, which does not apply to either ""man"" or ""tail"" alone.']","['{""property"": ""mythical""} \n\nReasoning: The combination of ""a man with a tail"" introduces an element that is not typically found in human biology. Individually, ""man"" and ""tail"" have their own distinct meanings; however, when combined, the result suggests something that belongs more to mythology or fantasy, where humans are often depicted with non-human features such as tails (e.g., mermaids, centaurs, or demons). The property ""mythical"" emerges from this combination, describing a being that is not found in reality but rather in stories and legends.']","['{""property"": ""mythical""}']",{'property': 'mythical'},mythical,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,{'property': 'mythical'},mythical,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,{'property': 'mythical'},mythical,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
"The couple made a tour to Harrogate and the English Lake District in 1809, although the former did not meet with her approval A scene without a hill seems to me to be about as interesting as a face without a nose!",a face without a nose,face,nose,unattractive,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(4, 3, 4)","(2, 3, 3)",0.2222222222222222,0.5555555555555556,0.3333333333333333,0.3333333333333333,True,0.3333333333333333,"{0: ['face', 'nose'], 1: ['face', 'nose'], 2: ['face', 'nose'], 3: ['face', 'nose'], 4: ['face', 'nose'], 5: ['face', 'nose']}","['face', 'nose']","['{""property"": ""incomplete""}']","['{""property"": ""incomplete""}']","['{""property"": ""incomplete""}']",{'property': 'incomplete'},incomplete,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,{'property': 'incomplete'},incomplete,1.0,0.0,0.0,0.0,1.0,{'property': 'incomplete'},incomplete,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888
