sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max
"The man was a great simpleton, but also a mighty hero, as tall, as a plain, the end of which you cannot see, is long, and as shaggy as a wooded mountain.",a wooded mountain,mountain,woode,verdant,emergent,"(component, emergent, emergent)","(5, 4, 5)","(3, 3, 2)","(5, 3, 4)",0.2222222222222222,0.7777777777777778,0.5555555555555556,0.0,False,0.5555555555555556
For a time they kept side by side but in the distance they were as separate as the two ends of the earth.,the two ends of the earth,end,earth,distant,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 2, 4)","(1, 3, 4)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333
"this officer was not only on edge , he was wound as tight as a steel spring .",a steel spring,spring,steel,tense,emergent,"(component, emergent, emergent)","(5, 5, 5)","(4, 4, 4)","(2, 3, 2)",0.22222222222222227,0.5555555555555556,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
"He was aware of a colossal beak, curved like a scimitar and pointed wickedly like a tooth of iron.",a tooth of iron,tooth,iron,pointed wickedly,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 4)","(4, 3, 3)",0.0,0.3333333333333333,0.3333333333333333,0.0,False,0.3333333333333333
"They were strewn everywhere, stacked on top of each other haphazardly like a hoarder's basement. ",a hoarder's basement,basement,hoarder,disorganized,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 2, 2)","(5, 5, 5)",0.0,0.8888888888888888,0.5555555555555556,0.8888888888888888,False,0.8888888888888888
"Once set it upon its own professed foundations, and the entire quasireligious structure, with its visionary hopes, its impossible enthusiasmsall its elaborate apparatus for enlarging the single life, and the generation that surrounds it, falls to earth instantly like a castle of cards.",a castle of cards,castle,card,fragile,emergent,"(emergent, emergent, component)","(5, 5, 5)","(2, 2, 2)","(5, 5, 4)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333
"but if they ganged up on her ... you 're as useful as a bucket of piss , '' she growled .",a bucket of piss,bucket,piss,useless,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(2, 2, 3)","(2, 4, 3)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
Cleveland p33 Mr 17 60w N Y Times 22136 Ap 15 17 360w The talk of the labour men is as good as the talk of the dons.,the talk of the dons,talk,don,intellectual,emergent,"(emergent, emergent, emergent)","(4, 4, 5)","(3, 3, 3)","(4, 4, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
"Look as the animal convinces the masses that masks are the real threat, but to his dismay, some people just aren't as stupid as the poor creature.",the poor creature,creature,poor,helpless,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 3)","(4, 4, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
"He sat on Bill Burr's armrest like a toy breed, eventually humiliating himself by sneezing directly into the pleat of Bill Burr's khakis.",a toy breed,breed,toy,pamper,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(4, 2, 2)","(4, 3, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
ambori 's as happy as a hog in slop right now . '',a hog in slop,hog,slop,happy,emergent,"(emergent, 2, emergent)","(4, 1, 3)","(1, 1, 2)","(3, 1, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333
Ill be there and back like masters motorcar.,masters motorcar,motorcar,master,luxurious,emergent,"(emergent, emergent, emergent)","(5, 5, 3)","(3, 4, 3)","(4, 3, 2)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
"eventually , the fantasy falls apart like a mansion without a foundation , and all thats left to do is to clean up the rubble . ",a mansion without a foundation,mansion,foundation,unstable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 5, 4)",0.8888888888888888,1.0,0.1111111111111111,0.1111111111111111,False,0.1111111111111111
The first line is We fit together like two birds of a feather.,two birds of a feather,bird,feather,compatible,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 2)","(2, 3, 1)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
"Well, David, said Jack, jocularly, you look just exactly like a collapsed balloon.",a collapsed balloon,balloon,collapse,unimpressive,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(4, 4, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
"If you dont get a catch for hours, its only like an angler without a nibble.",an angler without a nibble,angler,nibble,frustrate,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 3, 3)","(4, 4, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.2222222222222222,False,0.3333333333333333
My business is merely to live and to enjoy and whatever is essential to life and enjoyment will come as naturally as the dew from heaven.,the dew from heaven,dew,heaven,nourish,emergent,"(emergent, emergent, emergent)","(4, 4, 5)","(3, 4, 3)","(2, 3, 2)",0.22222222222222227,0.5555555555555556,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
"The worst is when your code works and you think you know why, only to be let down later when your code falls apart like a house of cards.",a house of cards,house,card,unstable,emergent,"(emergent, emergent, 2)","(5, 5, 4)","(2, 2, 2)","(3, 3, 2)",0.5555555555555556,0.8888888888888888,0.1111111111111111,0.3333333333333333,False,0.3333333333333333
"on both halves they could see small blinking lights , almost like led lights .",led lights,light,lead,energy,emergent,"(emergent, emergent, component)","(4, 5, 5)","(2, 5, 4)","(1, 1, 2)",0.0,0.5555555555555556,1.0,0.0,False,1.0
"the homewelded bars start falling away from the cell door one by one , almost like falling leaves .",falling leaves,leave,fall,fragile,emergent,"(emergent, emergent, emergent)","(4, 5, 4)","(1, 2, 3)","(2, 1, 2)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
"even though we 're moving through what must be a vast network of tunnels , i feel just like a rat in a box .",a rat in a box,rat,box,trap,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(5, 3, 3)","(4, 4, 3)",0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
"Im a Texan living in Illinois, and no the northerners are just as bad as southerners in the snow.",southerners in the snow,southerner,snow,unfamiliar,emergent,"(emergent, emergent, emergent)","(4, 4, 5)","(3, 1, 3)","(4, 1, 4)",0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
"thus far, but no further, and they would have obeyed Him and all that cross, and agony, and the fierce faces of those furious Jews, would have vanished away like a hideous dream when one awakes.",a hideous dream,dream,hideous,terrify,emergent,"(component, emergent, emergent)","(4, 5, 5)","(1, 3, 3)","(3, 4, 4)",0.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,False,0.5555555555555556
"I may be a carthorse, but you are rather like a white fawn, was Harolds rejoinder.",a white fawn,fawn,white,rare,emergent,"(emergent, emergent, component)","(5, 5, 5)","(2, 2, 3)","(4, 3, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
The journey was successfully made and the coming of Boone was to his wife almost like the return of one from the dead.,the return of one from the dead,return,dead,miraculous,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 3)","(3, 5, 4)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333
"Front chair has its arms upwards like hands in the air, the chair behind it has its arms pointing at it like it's pointing a gun.",hands in the air,hand,air,surrender,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(3, 2, 1)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.0,False,0.3333333333333333
In fact if you're nearsighted you still have to wear glasses otherwise it will be blurry just like faraway things are.,faraway things,thing,faraway,blurry,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 2, 2)","(3, 4, 4)",0.0,0.3333333333333333,0.0,0.5555555555555556,False,0.5555555555555556
"For the time was an exciting one, and had not been without its effects upon all hired labour, though things had not developed in that respect as fully as when a year's success had made gold as common as shells on the seashore.",shells on the seashore,shell,seashore,abundant,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 1, 3)","(5, 1, 3)",0.2222222222222222,0.7777777777777778,0.3333333333333333,0.5555555555555556,False,0.5555555555555556
But I know nothing about motorcycles so my opinion is probably as useful as a gun with zero bullets.,a gun with zero bullets,gun,bullet,ineffective,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(3, 2, 3)","(2, 1, 2)",0.8888888888888888,1.0,0.1111111111111111,0.0,False,0.1111111111111111
"Those bags are as loud as a tree falling, man.",a tree falling,tree,fall,loud,emergent,"(component, emergent, emergent)","(5, 5, 4)","(2, 2, 1)","(4, 4, 2)",0.4444444444444445,0.7777777777777778,0.0,0.3333333333333333,False,0.3333333333333333
,the auto firms,firm,auto,losing jobs quickly,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(3, 2, 3)","(3, 3, 4)",0.22222222222222227,0.5555555555555556,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
"I aint nothin but a poor marine, without any book learnin, but whenever I sees that motto of the corps, Semper fidelis which means Ever faithful, I think to myself, Grubb, my man, that means you aint never goin back on another feller and, come to think of it, it do seem ridicklous that the leftenants son should be aworkin like a hired hand.",a hired hand,hand,hire,undervalue,emergent,"(emergent, emergent, emergent)","(4, 4, 4)","(1, 1, 3)","(2, 3, 3)",0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
his tail was wagging as fast as a metronome out of control .,a metronome out of control,metronome,control,erratic,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 3, 2)","(5, 4, 3)",0.6666666666666667,0.7777777777777778,0.1111111111111111,0.1111111111111111,False,0.1111111111111111
"and because i 'm as classy as an elephant in a tutu , i look right down at his erection and gasp ,",an elephant in a tutu,elephant,tutu,humorous,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 3)","(4, 3, 3)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
"dazed , trembling , jay was hardly aware of the big blond man who came crashing out of the crowd an instant later , glowing as yellow as a bug light and staggering almost in a circle as he punched at an assassin who was no longer there .",a bug light,light,bug,entice,emergent,"(emergent, component, emergent)","(5, 5, 5)","(2, 3, 3)","(4, 4, 4)",0.33333333333333326,0.8888888888888888,0.5555555555555556,0.2222222222222222,False,0.5555555555555556
"I cant tell you how silly and small I have beenthinking men ought to be just like men in books, and never looking at what they really are.",men in books,man,book,fictional,emergent,"(emergent, emergent, component)","(5, 5, 4)","(2, 2, 1)","(5, 4, 3)",0.22222222222222227,0.5555555555555556,0.0,0.3333333333333333,False,0.3333333333333333
"Only have done cough syrup, kinda like shrooms with throwing up, may do again if I'm asked but I won't pursue it.",shrooms with throwing up,shroom,throw,unpleasant,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 3)","(4, 3, 1)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
the thing flew overboard like a cartwheel from a cliff .,a cartwheel from a cliff,cartwheel,cliff,plummet,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(2, 1, 3)","(4, 2, 5)",0.4444444444444444,1.0,0.0,0.5555555555555556,False,0.5555555555555556
"i think she 's hidin ' somewhere close like a hunted creature , mr rob .",a hunted creature,creature,hunt,fearful,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 3, 2)","(4, 5, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
holds ears The sound of that cardboard brushing together is as bad as nails on a chalkboard!,nails on a chalkboard,nail,chalkboard,unpleasant,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 3)","(4, 3, 4)",0.6666666666666667,1.0,0.2222222222222222,0.3333333333333333,False,0.3333333333333333
"Thisnow that we are in the confessionalwe are free to ownyea, it is incumbent on us to do ourselves this justiceis only when we are in one of our unamiable moods, luckily about as rare as snow at midsummer, but correspondingly chilling and shocking to the genial ones around us,ourselves usually most so, like quiet sunshine in November.",snow at midsummer,snow,midsummer,unusual,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 1, 2)","(1, 1, 4)",0.7777777777777778,1.0,0.2222222222222222,0.2222222222222222,False,0.2222222222222222
"Im reacting to this exactly like the one on the right, because of the ones on the right.",the one on the right,one,right,referential,emergent,"(emergent, emergent, component)","(5, 5, 5)","(4, 2, 4)","(2, 2, 3)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
"and new teams are chosen, kind of like drawing straws.",drawing straws,straw,draw,arbitrary,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(2, 1, 2)","(3, 1, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
,cinder on the breeze,cinder,breeze,fragile,emergent,"(emergent, component, emergent)","(5, 5, 5)","(4, 5, 3)","(4, 2, 2)",0.0,0.7777777777777778,0.7777777777777778,0.3333333333333333,False,0.7777777777777778
,the midnight sleep,sleep,midnight,undisturbed,emergent,"(emergent, component, emergent)","(5, 4, 4)","(4, 4, 4)","(3, 3, 2)",0.0,0.3333333333333333,0.5555555555555556,0.5555555555555556,False,0.5555555555555556
"In medieval England the village leper may have been about as common as the village fool while in the larger towns or cities, such as London, Norwich, York, Bristol, and Lincoln, true lepers can hardly have been so numerous as the friars themselves, who are supposed to have found a large part of their occupation in ministering to their wants.",the village fool,fool,village,marginalize,emergent,"(component, emergent, emergent)","(5, 5, 5)","(5, 4, 4)","(3, 2, 2)",0.22222222222222227,0.5555555555555556,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
